1	0.2395987	2.166737	-0.4059083	4.4178187	1.0488823	-0.5553323	3.5815827	1.6481744	0.2437842	-0.8780169	3.7291251	2.8003899	2.3618847	0.0433214	-0.7301489	3.5375331	2.8948908	3.1309893	1.6618715	0.0853812	-0.6339754	3.2070494	2.7791174	2.8745997	1.741929	0.9042459	-0.2148509	-0.6426076	3.4982503	2.870829	3.8190274	2.9784221	2.4357548	0.9986193	-0.3168777	-0.5098797	3.9584453	3.3531488	3.900521	3.149492	2.9439241	1.9856796	0.4745541	-0.2676846	-0.4071304	2.9169647	2.7580206	3.24619	2.5444424	3.0234194	3.1671062	1.8080373	0.8720508	0.0632495	0.1190087	4.059848	3.5479274	3.8637742	3.6604248	4.6866511	5.2442953	3.9397697	3.2637585	1.2218351	0.7930894	0.3400778	2.6407472	2.6632974	2.9240371	2.4234833	2.7835026	2.7536879	2.0985512	2.3298603	1.7517253	0.7065975	0.6975345	1.1072403	5.6790969	3.8638304	3.7439286	3.2997249	3.8040667	4.8690475	4.2062649	4.2082488	2.9486455	3.9544165	1.2336157	0.28135	-0.0660637	1.140429	1.6117535	1.8380023	1.5106872	1.4183976	1.8381877	1.5095272	2.0481167	1.5268712	1.4645034	1.8058654	0.5744652	0.3457907	-0.2509358	6.9652987	5.9228319	4.1259739	3.1866005	3.652495	3.7169911	2.669594	3.5789731	2.531371	2.2471071	2.3809085	1.0914894	0.8830728	-0.0862562	-0.1672279	1.2663998	0.9757197	0.4888765	0.27334	-0.0721467	-0.149261	-0.1569252	-0.2116812	-0.2557867	-0.317805	-0.3501661	-0.4045251	-0.37956	-0.480641	-0.3562347	-0.368147
1	0.0068292	1.9802839	-0.6211151	4.4615019	0.9284106	-0.7130884	3.8572613	2.2274318	0.2819889	-0.8378632	4.0075597	3.0898203	2.3036734	0.3288348	-0.6923431	3.6436322	3.3254639	3.1042541	2.3505899	0.7277733	-0.445776	3.1951941	3.0390392	2.8457306	2.3767863	1.5908637	0.5591157	-0.5148206	3.28163	3.3487365	3.2758465	2.8216005	2.3751429	1.6032304	0.0193272	-0.480436	3.8940129	3.3967709	3.4906558	3.298608	3.3783541	3.4225292	2.1440581	0.2489168	-0.3808384	2.7757984	3.0181653	2.6965296	2.6905658	2.9159441	3.4384215	2.5111654	1.0027188	0.4344133	0.1265702	3.8046087	3.5629822	3.2578158	3.3382537	3.8928744	4.257473	3.4077313	3.0949495	1.5936692	0.6746877	0.1147942	2.7926802	2.5070394	2.3907072	2.3216687	2.3885946	2.8324971	2.3827387	2.5075626	2.9518843	1.4259511	0.7718494	1.3225676	5.3445917	3.1467466	2.8653892	2.6826059	2.7044959	3.3330844	3.172205	3.0693724	2.4511165	3.4093701	1.1011533	0.3913775	0.1898589	1.7884922	1.6117535	1.7921443	1.5883979	1.6900166	1.8871539	1.5486102	2.0239504	1.9885064	2.0838537	2.1086232	1.4041684	0.6927283	-0.0661689	6.3388103	4.8314788	3.5348178	2.8712918	2.5792538	2.8463978	1.9824073	2.1645543	1.6240219	1.528253	1.4992963	0.9144341	0.8656832	0.0028288	-0.1819435	0.3886825	0.9067045	0.378801	0.03932	-0.0326121	-0.1186741	-0.2373208	-0.2901099	-0.2750003	-0.285807	-0.3501661	-0.3102593	-0.3481769	-0.4562982	-0.3683223	-0.3702753
1	-0.5853584	-0.9755596	-1.1080636	-0.61667	-1.070162	-0.8124681	-0.4373364	-0.704992	-0.4834336	2.1682315	-0.331816	-0.5908817	-0.7065794	0.5341508	2.6303742	-0.3043734	-0.6294296	-0.7390751	-0.7776195	0.3688705	2.2917282	-0.2823359	-0.5709856	-0.6944681	-0.7254083	-0.7247886	0.1687554	0.5741408	-0.3142665	-0.5438973	-0.7027309	-0.7173043	-0.7095492	-0.4275725	0.5752435	0.4941194	-0.2403972	-0.5054165	-0.6425955	-0.6790179	-0.6869222	-0.5358006	-0.3885693	0.654549	0.4583424	-0.1758612	-0.4630433	-0.5828628	-0.6241275	-0.6502835	-0.5711634	-0.5231248	-0.5328146	-0.4459282	-0.3854863	-0.2792202	-0.4340549	-0.5427128	-0.6054313	-0.5921152	-0.5275988	-0.4736155	-0.4677584	-0.5238369	-0.538494	-0.4440488	-0.2459795	-0.4250952	-0.5355895	-0.5773694	-0.6026233	-0.4873415	-0.393913	-0.390197	-0.5761695	-0.5502104	-0.6008926	-0.3711592	-0.2081961	-0.3543097	-0.4598351	-0.512699	-0.4983565	-0.5232632	-0.4243608	-0.4159594	-0.4632479	-0.4567643	-0.5159917	-0.617093	-0.3733942	-0.0746893	-0.3316234	-0.4434359	-0.5270598	-0.5595455	-0.5013076	-0.3056618	-0.2396338	-0.4745036	-0.3914336	-0.526491	-0.4487794	-0.5567945	-0.3570733	0.0739256	-0.196541	-0.3636169	-0.4056673	-0.4414007	-0.4024017	-0.3045502	-0.2500922	-0.3668283	-0.2901814	-0.2821432	-0.3335482	-0.2985082	-0.3961824	-0.3279259	0.3886825	-0.1975388	-0.2973767	-0.3444727	-0.3963305	-0.4000735	-0.4028413	-0.2670426	-0.3211129	-0.1927216	-0.2404957	-0.2012067	-0.3020252	-0.3618152	-0.2762705	-0.3514226
1	-0.4005023	-0.8436752	-0.301425	-0.6926606	-0.5540694	0.1526969	-0.5456702	-0.8024971	-0.4997081	-0.1064935	-0.4228764	-0.671653	-0.7621227	-0.5052449	-0.3050289	-0.4132646	-0.6732842	-0.7505331	-0.7830527	-0.5487474	-0.4698444	-0.3495155	-0.6030747	-0.7105064	-0.7209375	-0.6569236	-0.5197184	1.1835122	-0.3452123	-0.5670218	-0.7027309	-0.7140143	-0.7284497	-0.5593432	2.2946532	4.4430119	-0.326307	-0.5252447	-0.6532413	-0.6772214	-0.7081139	-0.6540545	-0.7016013	0.0618106	-0.4662407	-0.2913609	-0.4819629	-0.620002	-0.6523268	-0.6835032	-0.6874413	-0.6621816	-0.2644654	-0.5039477	-0.3368685	-0.3024238	-0.4415823	-0.5586591	-0.6015498	-0.6283332	-0.6247003	-0.6357605	-0.576878	-0.6275947	-0.5659115	-0.2982966	-0.2763661	-0.4250952	-0.542607	-0.5934454	-0.6152267	-0.6285413	-0.6221948	-0.6264603	-0.6615256	-0.6348402	-0.5601181	-0.36414	-0.2750971	-0.3824306	-0.4787284	-0.5264128	-0.5547448	-0.5749316	-0.5753184	-0.5560069	-0.5303305	-0.5506847	-0.5425845	-0.6353163	-0.37538	-0.236705	-0.3479543	-0.466365	-0.5270598	-0.5595455	-0.5720365	-0.5966131	-0.6021295	-0.6236032	-0.6239542	-0.6145951	-0.4980062	-0.583482	-0.359761	-0.2393186	-0.3134717	-0.3636169	-0.4056673	-0.4414007	-0.4094797	-0.3540276	-0.4175311	-0.4233299	-0.3966783	-0.387791	-0.3833987	-0.3323723	-0.3928136	-0.3085483	-0.1964624	-0.266554	-0.3288268	-0.3538335	-0.4121443	-0.4306604	-0.454862	-0.4746479	-0.4786643	-0.4836133	-0.4944693	-0.472914	-0.5327838	-0.5045711	-0.3845941	-0.3623137
1	-0.5002495	-0.46115	-0.3089728	-0.6994861	-0.9566428	-0.742185	-0.5113205	-0.8183203	-0.9934844	-0.8000685	-0.3633369	-0.6452901	-0.8009303	-0.8557618	-0.3724007	-0.39372	-0.6722875	-0.7892719	-0.7667532	-0.4393122	-0.1068477	-0.3139498	-0.5501277	-0.7008834	-0.6706407	-0.5412509	-0.4487593	1.9772027	-0.2956991	-0.5387585	-0.6973882	-0.7107244	-0.6952109	-0.6297487	1.5760371	2.2569622	-0.2833521	-0.5252447	-0.6452569	-0.6682385	-0.7034047	-0.6235374	-0.5499715	0.8471861	4.1532816	-0.2656943	-0.4583134	-0.6125742	-0.6420725	-0.679595	-0.6673934	-0.64578	-0.6483487	0.2540572	0.3112005	-0.1864059	-0.4114728	-0.532082	-0.5976682	-0.6283332	-0.6156676	-0.6290045	-0.57408	-0.6199717	0.197064	0.7857159	-0.2155929	-0.4159035	-0.542607	-0.5880868	-0.6152267	-0.6318251	-0.629183	-0.6224216	-0.6628189	-0.632642	-0.3336661	-0.0985849	-0.2750971	-0.3824306	-0.4787284	-0.5264128	-0.5547448	-0.5749316	-0.5790924	-0.5560069	-0.5321939	-0.5537641	-0.5425845	-0.3753764	-0.3345714	-0.236705	-0.3316234	-0.466365	-0.5270598	-0.5665101	-0.5774772	-0.6009556	-0.6222681	-0.6293378	-0.6281818	-0.6402254	-0.4470965	-0.5102624	-0.2881525	-0.2393186	-0.3134717	-0.3636169	-0.4056673	-0.4414007	-0.4448696	-0.45848	-0.4483752	-0.4299771	-0.4126528	-0.3896125	-0.4229354	-0.3383214	-0.4422221	-0.3337297	-0.1964624	-0.266554	-0.3288268	-0.3444727	-0.4121443	-0.4306604	-0.454862	-0.4746479	-0.4748216	-0.4894312	-0.4973553	-0.4858524	-0.538322	-0.5115852	-0.4389884	-0.371292
1	-0.0708838	-0.7196555	-0.8914209	-0.7158673	-1.0532537	-0.0939053	-0.4901822	-0.8474007	-0.5626709	0.2784388	-0.4106182	-0.6419246	-0.8385251	-0.5597448	1.0169765	-0.3797596	-0.6463734	-0.7843613	-0.8523902	0.8643067	4.4646041	-0.2823359	-0.5886346	-0.7244064	-0.7371443	-0.7981487	-0.0080438	0.1983289	-0.3080774	-0.5567443	-0.7027309	-0.7293675	-0.7603851	-0.6530346	-0.2730383	-0.2635629	-0.3155682	-0.533176	-0.6532413	-0.6862043	-0.7104686	-0.6343455	-0.5887459	-0.2128472	-0.0087788	-0.2785276	-0.4630433	-0.620002	-0.6420725	-0.6952278	-0.6927874	-0.6714521	-0.6723414	-0.5523196	-0.4126206	-0.2560166	-0.4340549	-0.5586591	-0.6054313	-0.6343695	-0.6269584	-0.6408276	-0.5824738	-0.564493	-0.4738795	-0.1151232	-0.2459795	-0.4159035	-0.5215545	-0.5934454	-0.6194279	-0.6318251	-0.629183	-0.6284796	-0.6654054	-0.6375879	-0.6140457	-0.3741617	-0.2750971	-0.3683702	-0.4787284	-0.5264128	-0.5547448	-0.5749316	-0.5790924	-0.5560069	-0.5340573	-0.5537641	-0.5445915	-0.6390985	-0.3754793	-0.0746893	-0.3152925	-0.466365	-0.5184253	-0.5804392	-0.5883586	-0.5966131	-0.6182404	-0.6293378	-0.6345233	-0.6450311	-0.5127322	-0.5892985	-0.3609677	-0.2393186	-0.3134717	-0.3636169	-0.4056673	-0.4414007	-0.4448696	-0.45848	-0.4483752	-0.4299771	-0.4126528	-0.3932555	-0.4263733	-0.3383214	-0.4422221	-0.3337297	-0.1964624	-0.266554	-0.3288268	-0.3257511	-0.4121443	-0.4306604	-0.454862	-0.4746479	-0.4786643	-0.4894312	-0.5031275	-0.4840041	-0.5364759	-0.5111726	-0.4389884	-0.371292
1	-0.3990218	-0.7706548	-0.6275887	-0.3309091	-0.8851162	-0.5514418	-0.0506817	-0.5208869	-0.9048978	-0.2625404	0.0727021	-0.21451	-0.6180497	-0.6956973	-0.2186271	0.3824791	-0.0902165	-0.4378943	-0.6604184	-0.5261159	-0.3732323	0.3143766	0.0387075	-0.3555243	-0.4873368	-0.4906956	-0.4509821	-0.0770721	-0.1100245	0.0778964	-0.3429849	-0.5166165	-0.4801363	-0.4801712	-0.2796245	-0.2483467	-0.090055	1.0768729	0.4512656	-0.1562134	-0.1347604	-0.0742285	-0.2126662	-0.022446	0.9068092	-0.2656943	-0.0846511	-0.0629138	-0.1319225	-0.2750968	-0.1808971	-0.3298716	-0.4327834	0.2062213	0.7515587	-0.3024238	-0.1856515	-0.2237873	-0.0736549	-0.1092092	-0.0059605	-0.2135079	-0.2159439	-0.0914422	0.4478382	1.429241	-0.2763661	-0.379137	-0.444362	-0.4755548	-0.5186003	-0.5464484	-0.5360067	-0.5820347	-0.5050393	-0.5540572	0.2034176	0.3730713	-0.2750971	-0.3543097	-0.4787284	-0.4509871	-0.4363294	-0.4903832	-0.4922917	-0.4370987	-0.3644875	-0.376701	1.0625185	0.6822626	1.4032695	-0.236705	-0.3479543	-0.466365	-0.4320801	-0.4898996	-0.5176297	-0.5618726	-0.5739354	-0.583461	-0.5964745	-0.5825573	0.1949559	1.1898687	2.736449	-0.2393186	-0.3134717	-0.3636169	-0.3944062	-0.4414007	-0.4377917	-0.4419875	-0.4483752	-0.4266535	-0.4099904	-0.3896125	-0.4212164	-0.3383214	0.9498254	1.424593	-0.1964624	-0.266554	-0.3288268	-0.3538335	-0.3963305	-0.424543	-0.4406745	-0.4608076	-0.4748216	-0.4865223	-0.5002414	-0.4858524	-0.538322	0.170425	1.6089321	1.255702
1	-0.1858745	-0.3299311	-0.2627991	-0.2631091	-0.8058029	-0.6613683	-0.2488533	-0.5514642	-0.919441	-0.5790271	-0.1864697	-0.4130727	-0.629692	-0.6797767	-0.43073	-0.2652842	-0.4709548	-0.6615974	-0.7584741	-0.5113012	-0.1502485	-0.2467703	-0.3848687	-0.6089302	-0.6387861	-0.683575	-0.4001994	0.3393267	-0.2709424	-0.4308439	-0.5798474	-0.6405385	-0.7232358	-0.6727591	0.0214882	-0.0247719	-0.1974422	-0.3824818	-0.4988765	-0.5927822	-0.626879	-0.6050999	-0.5635268	-0.0105607	2.7257128	-0.1116946	-0.3069565	-0.4640173	-0.490822	-0.5955688	-0.6206149	-0.6272391	-0.6391207	0.6001641	2.2889295	-0.2560166	-0.3136169	-0.457666	-0.4851024	-0.5830607	-0.5840531	-0.6053584	-0.5694168	-0.6170072	0.8563069	2.4483988	-0.2763661	-0.3239871	-0.3531345	-0.4219681	-0.5438072	-0.5595833	-0.5336773	-0.6062668	-0.6188475	-0.6222007	0.5353134	0.5193801	-0.2081961	-0.2277655	-0.3370285	-0.3344202	-0.4306906	-0.4856861	-0.4809699	-0.5269404	-0.5116964	-0.5137324	0.7539413	0.9294806	1.1275632	-0.236705	-0.2662998	-0.2943972	-0.3198313	-0.5316871	-0.3979345	-0.5010768	-0.5175472	-0.5318496	-0.566881	-0.6177989	-0.4285838	-0.1410852	-0.1221996	-0.2393186	-0.0406334	-0.1878678	-0.2705349	-0.3635042	-0.3670117	-0.3595251	-0.3734683	-0.3502102	-0.3673917	-0.3677543	-0.3988696	-0.3305418	-0.3849532	-0.2352241	-0.1964624	-0.1630312	-0.1715762	-0.0449271	-0.2619128	-0.2349043	-0.24205	-0.3270175	-0.3441692	-0.3148961	-0.4107734	-0.4174635	-0.4294039	-0.4893053	-0.420392	-0.3670441
1	0.3846031	-0.7733167	-0.7466246	-0.6872002	-0.9984686	-0.5668925	-0.5183666	-0.8296531	-0.824564	-0.0468172	-0.4421391	-0.7316705	-0.8838814	-0.4759801	0.6222657	-0.4300171	-0.7111587	-0.8181896	-0.9051695	-0.3958359	1.0732124	-0.3534672	-0.6143059	-0.7340294	-0.7466448	-0.820404	-0.0860132	1.5239487	-0.3452123	-0.5721606	-0.7098546	-0.7326575	-0.7766786	-0.7406991	-0.0391254	0.9314282	-0.3370457	-0.5490386	-0.6612257	-0.6880008	-0.7151778	-0.6648627	-0.7261899	-0.8259437	-0.6359047	-0.3041942	-0.4866928	-0.620002	-0.6548903	-0.6971819	-0.6927874	-0.6757307	1.8867578	-0.7287899	0.2292381	-0.3024238	-0.4491096	-0.5586591	-0.6054313	-0.6343695	-0.6314748	-0.6425166	-0.5834065	-0.6309827	-0.6829162	-0.489796	-0.2763661	-0.4250952	-0.542607	-0.5934454	-0.623629	-0.6351088	-0.629183	-0.630499	-0.6666987	0.1900258	-0.6214991	0.342012	-0.2750971	-0.3824306	-0.4787284	-0.5264128	-0.5547448	-0.5749316	-0.5790924	-0.5586493	-0.5340573	-0.5537641	-0.5445915	-0.6390985	-0.3754793	-0.236705	-0.3479543	-0.466365	-0.5270598	-0.5804392	-0.5883586	-0.6052982	-0.6222681	-0.6293378	-0.6345233	-0.6450311	-0.5085248	-0.5896406	-0.3609677	-0.2393186	-0.3134717	-0.3636169	-0.4056673	-0.4414007	-0.4448696	-0.45848	-0.4483752	-0.4299771	-0.4126528	-0.3932555	-0.4263733	-0.3383214	-0.4422221	-0.3337297	-0.1964624	-0.266554	-0.3288268	-0.3538335	-0.4121443	-0.4306604	-0.454862	-0.4746479	-0.4786643	-0.4894312	-0.5031275	-0.4858524	-0.538322	-0.5115852	-0.4389884	-0.371292
1	0.0446343	-0.4858934	-0.4375586	-0.7741116	-0.688724	-0.760323	-0.5747354	-0.7498956	-0.6360795	-0.4561485	-0.4578996	-0.6638002	-0.7356851	-0.2846028	0.0212636	-0.4244329	-0.6832512	-0.7587173	-0.7274274	-0.0633613	0.2835804	-0.3534672	-0.6062836	-0.7158526	-0.6980245	-0.6868721	0.1620015	0.5807784	-0.3452123	-0.5618831	-0.7080737	-0.715111	-0.7225841	-0.6390631	0.6230964	0.4682854	-0.3370457	-0.5490386	-0.6612257	-0.6880008	-0.7151778	-0.6648627	-0.7261899	-0.8259437	-0.6359047	-0.3041942	-0.4866928	-0.6125742	-0.6523268	-0.6776409	-0.6219514	-0.4739201	7.156664	-0.7287899	2.1387493	-0.3024238	-0.4491096	-0.5586591	-0.6054313	-0.6343695	-0.6314748	-0.6425166	-0.5834065	-0.6309827	-0.6829162	-0.489796	-0.2763661	-0.3883286	-0.5215545	-0.5934454	-0.6152267	-0.6121227	-0.5593008	0.0924264	-0.6666987	8.8349079	-0.6214991	1.5638241	-0.2750971	-0.3824306	-0.4787284	-0.5264128	-0.5547448	-0.5749316	-0.5790924	-0.5586493	-0.5340573	-0.5537641	-0.5445915	-0.6390985	-0.3754793	-0.236705	-0.3152925	-0.466365	-0.5011562	-0.5665101	-0.5883586	-0.5618726	-0.4571312	-0.6293378	0.3103558	-0.6450311	3.88865	-0.5896406	1.2330273	-0.2393186	-0.3134717	-0.3636169	-0.4056673	-0.4414007	-0.4448696	-0.45848	-0.4483752	-0.4299771	-0.4126528	-0.3932555	-0.4263733	-0.3383214	-0.4422221	-0.3337297	-0.1964624	-0.1975388	-0.3131017	-0.3538335	-0.4121443	-0.424543	-0.454862	-0.4285134	-0.4786643	-0.4399796	-0.5031275	-0.362013	-0.538322	-0.4010112	-0.4389884	-0.3648728
